,Timestamp,Year,Month,Day,Hour Ending,Maximum energy deliverable before curtailment (MWh),Energy actually delivered (MWh),Curtailment (MWh),Price ($/MWh) at the nodal level in the Real Time market,Date,Battery_Charging,Battery_Discharging,Battery_Level,Battery_Revenue,Battery_Cost,Fixed_Cost,Charging_Source
2285,2023-06-04 07:00:00,2023,2023-06,6,7,54.1,54.1,0,9.61,2023-06-04,0.0,0.0,5552.752113816838,0.0,0.0,0.0,
2286,2023-06-04 08:00:00,2023,2023-06,6,8,33.1,33.1,0,10.16,2023-06-04,0.0,0.0,5552.752113816838,0.0,0.0,0.0,
2287,2023-06-04 09:00:00,2023,2023-06,6,9,16.4,16.4,0,13.47,2023-06-04,0.0,0.0,5552.752113816838,0.0,0.0,0.0,
2288,2023-06-04 10:00:00,2023,2023-06,6,10,16.5,16.5,0,16.35,2023-06-04,0.0,0.0,5552.752113816838,0.0,0.0,0.0,
2289,2023-06-04 11:00:00,2023,2023-06,6,11,25.0,25.0,0,90.65,2023-06-04,0.0,1800.0,3842.7521138168377,163170.0,0.0,0.0,
2290,2023-06-04 12:00:00,2023,2023-06,6,12,21.2,21.2,0,28.06,2023-06-04,0.0,0.0,3842.7521138168377,0.0,0.0,0.0,
2291,2023-06-04 13:00:00,2023,2023-06,6,13,18.5,18.5,0,20.87,2023-06-04,0.0,0.0,3842.7521138168377,0.0,0.0,0.0,
2292,2023-06-04 14:00:00,2023,2023-06,6,14,27.2,27.2,0,23.96,2023-06-04,0.0,0.0,3842.7521138168377,0.0,0.0,0.0,
2293,2023-06-04 15:00:00,2023,2023-06,6,15,12.1,12.1,0,28.55,2023-06-04,0.0,1800.0,2132.7521138168377,51390.0,0.0,0.0,
2294,2023-06-04 16:00:00,2023,2023-06,6,16,0.6,0.6,0,32.22,2023-06-04,0.0,1800.0,422.75211381683766,57996.0,0.0,0.0,
2295,2023-06-04 17:00:00,2023,2023-06,6,17,0.0,0.0,0,27.2,2023-06-04,0.0,0.0,422.75211381683766,0.0,0.0,0.0,
2296,2023-06-04 18:00:00,2023,2023-06,6,18,6.7,6.7,0,24.9,2023-06-04,0.0,0.0,422.75211381683766,0.0,0.0,0.0,
2297,2023-06-04 19:00:00,2023,2023-06,6,19,19.4,19.4,0,26.07,2023-06-04,0.0,0.0,422.75211381683766,0.0,0.0,0.0,
2298,2023-06-04 20:00:00,2023,2023-06,6,20,28.4,28.4,0,22.6,2023-06-04,0.0,0.0,422.75211381683766,0.0,0.0,0.0,
2299,2023-06-04 21:00:00,2023,2023-06,6,21,39.0,39.0,0,26.46,2023-06-04,0.0,0.0,422.75211381683766,0.0,0.0,0.0,
2300,2023-06-04 22:00:00,2023,2023-06,6,22,36.7,36.7,0,25.54,2023-06-04,0.0,0.0,422.75211381683766,0.0,0.0,0.0,
2301,2023-06-04 23:00:00,2023,2023-06,6,23,32.6,32.6,0,31.08,2023-06-04,0.0,422.75211381683766,21.137605690841895,13139.135697427313,0.0,0.0,
2302,2023-07-04 00:00:00,2023,2023-07,6,24,29.6,29.6,0,27.33,2023-07-04,0.0,21.137605690841895,1.0568802845420961,577.690763530709,0.0,0.0,
2303,2023-07-04 01:00:00,2023,2023-07,7,1,21.6,21.6,0,26.83,2023-07-04,0.0,1.0568802845420961,0.05284401422710494,28.356098034264438,0.0,0.0,
2304,2023-07-04 02:00:00,2023,2023-07,7,2,17.8,17.8,0,55.33,2023-07-04,0.0,0.05284401422710494,0.00264220071135525,2.923859307185716,0.0,0.0,
2305,2023-07-04 03:00:00,2023,2023-07,7,3,22.2,22.2,0,25.94,2023-07-04,0.0,0.0,0.00264220071135525,0.0,0.0,0.0,
2306,2023-07-04 04:00:00,2023,2023-07,7,4,25.8,25.8,0,23.31,2023-07-04,0.0,0.0,0.00264220071135525,0.0,0.0,0.0,
2307,2023-07-04 05:00:00,2023,2023-07,7,5,26.9,26.9,0,32.19,2023-07-04,0.0,0.00264220071135525,0.00013211003556776266,0.08505244089852548,0.0,0.0,
2308,2023-07-04 06:00:00,2023,2023-07,7,6,26.9,26.9,0,17.22,2023-07-04,0.0,0.0,0.00013211003556776266,0.0,0.0,0.0,
2309,2023-07-04 07:00:00,2023,2023-07,7,7,28.9,28.9,0,13.25,2023-07-04,0.0,0.0,0.00013211003556776266,0.0,0.0,0.0,
2310,2023-07-04 08:00:00,2023,2023-07,7,8,22.0,22.0,0,11.91,2023-07-04,1800.0,0.0,1710.0001321100356,0.0,21438.0,46800.0,Grid
2311,2023-07-04 09:00:00,2023,2023-07,7,9,14.4,14.4,0,10.45,2023-07-04,1800.0,0.0,3420.0001321100353,0.0,18810.0,46800.0,Grid
2312,2023-07-04 10:00:00,2023,2023-07,7,10,8.2,8.2,0,11.53,2023-07-04,1800.0,0.0,5130.000132110035,0.0,20754.0,46800.0,Grid
2313,2023-07-04 11:00:00,2023,2023-07,7,11,6.5,6.5,0,13.22,2023-07-04,0.0,0.0,5130.000132110035,0.0,0.0,0.0,
2314,2023-07-04 12:00:00,2023,2023-07,7,12,10.8,10.8,0,12.75,2023-07-04,1800.0,0.0,6840.000132110035,0.0,22950.0,46800.0,Grid
2315,2023-07-04 13:00:00,2023,2023-07,7,13,11.3,11.3,0,15.77,2023-07-04,0.0,0.0,6840.000132110035,0.0,0.0,0.0,
2316,2023-07-04 14:00:00,2023,2023-07,7,14,1.4,1.4,0,15.5,2023-07-04,0.0,0.0,6840.000132110035,0.0,0.0,0.0,
2317,2023-07-04 15:00:00,2023,2023-07,7,15,0.0,0.0,0,19.13,2023-07-04,0.0,0.0,6840.000132110035,0.0,0.0,0.0,
2318,2023-07-04 16:00:00,2023,2023-07,7,16,0.0,0.0,0,21.01,2023-07-04,0.0,0.0,6840.000132110035,0.0,0.0,0.0,
2319,2023-07-04 17:00:00,2023,2023-07,7,17,1.5,1.5,0,19.04,2023-07-04,0.0,0.0,6840.000132110035,0.0,0.0,0.0,
2320,2023-07-04 18:00:00,2023,2023-07,7,18,26.1,26.1,0,14.82,2023-07-04,0.0,0.0,6840.000132110035,0.0,0.0,0.0,
2321,2023-07-04 19:00:00,2023,2023-07,7,19,34.4,34.4,0,13.45,2023-07-04,0.0,0.0,6840.000132110035,0.0,0.0,0.0,
2322,2023-07-04 20:00:00,2023,2023-07,7,20,42.6,42.6,0,14.49,2023-07-04,0.0,0.0,6840.000132110035,0.0,0.0,0.0,
2323,2023-07-04 21:00:00,2023,2023-07,7,21,54.1,54.1,0,14.31,2023-07-04,0.0,0.0,6840.000132110035,0.0,0.0,0.0,
2324,2023-07-04 22:00:00,2023,2023-07,7,22,15.4,15.4,0,15.21,2023-07-04,0.0,0.0,6840.000132110035,0.0,0.0,0.0,
2325,2023-07-04 23:00:00,2023,2023-07,7,23,13.7,13.7,0,15.02,2023-07-04,0.0,0.0,6840.000132110035,0.0,0.0,0.0,
2326,2023-08-04 00:00:00,2023,2023-08,7,24,15.9,15.9,0,14.0,2023-08-04,0.0,1800.0,5130.000132110035,25200.0,0.0,0.0,
2327,2023-08-04 01:00:00,2023,2023-08,8,1,14.3,14.3,0,2.66,2023-08-04,0.0,1800.0,3420.0001321100353,4788.0,0.0,0.0,
2328,2023-08-04 02:00:00,2023,2023-08,8,2,1.9,1.9,0,2.47,2023-08-04,0.0,1800.0,1710.0001321100353,4446.0,0.0,0.0,
2329,2023-08-04 03:00:00,2023,2023-08,8,3,89.0,0.0,89,-0.46,2023-08-04,0.0,0.0,1710.0001321100353,0.0,0.0,0.0,
2330,2023-08-04 04:00:00,2023,2023-08,8,4,89.0,0.0,89,-6.55,2023-08-04,0.0,0.0,1710.0001321100353,0.0,0.0,0.0,
2331,2023-08-04 05:00:00,2023,2023-08,8,5,89.0,0.0,89,-5.1,2023-08-04,0.0,0.0,1710.0001321100353,0.0,0.0,0.0,
2332,2023-08-04 06:00:00,2023,2023-08,8,6,89.0,0.0,89,-8.77,2023-08-04,0.0,0.0,1710.0001321100353,0.0,0.0,0.0,
2333,2023-08-04 07:00:00,2023,2023-08,8,7,89.0,0.0,89,-3.13,2023-08-04,0.0,0.0,1710.0001321100353,0.0,0.0,0.0,
2334,2023-08-04 08:00:00,2023,2023-08,8,8,89.1,0.1,89,-12.75,2023-08-04,0.0,0.0,1710.0001321100353,0.0,0.0,0.0,
2335,2023-08-04 09:00:00,2023,2023-08,8,9,89.7,0.7,89,-20.46,2023-08-04,89.0,0.0,1794.5501321100353,0.0,0.0,2314.0,Curtailment
2336,2023-08-04 10:00:00,2023,2023-08,8,10,103.7,14.7,89,-18.86,2023-08-04,89.0,0.0,1879.1001321100352,0.0,0.0,2314.0,Curtailment
2337,2023-08-04 11:00:00,2023,2023-08,8,11,97.3,8.3,89,-21.6,2023-08-04,89.0,0.0,1963.6501321100352,0.0,0.0,2314.0,Curtailment
2338,2023-08-04 12:00:00,2023,2023-08,8,12,89.3,0.3,89,-9.85,2023-08-04,0.0,0.0,1963.6501321100352,0.0,0.0,0.0,
2339,2023-08-04 13:00:00,2023,2023-08,8,13,89.1,0.1,89,-9.59,2023-08-04,0.0,0.0,1963.6501321100352,0.0,0.0,0.0,
2340,2023-08-04 14:00:00,2023,2023-08,8,14,117.6,28.6,89,-15.91,2023-08-04,0.0,0.0,1963.6501321100352,0.0,0.0,0.0,
2341,2023-08-04 15:00:00,2023,2023-08,8,15,153.9,64.9,89,-9.39,2023-08-04,0.0,0.0,1963.6501321100352,0.0,0.0,0.0,
2342,2023-08-04 16:00:00,2023,2023-08,8,16,126.8,37.8,89,-6.95,2023-08-04,0.0,0.0,1963.6501321100352,0.0,0.0,0.0,
2343,2023-08-04 17:00:00,2023,2023-08,8,17,89.0,0.0,89,-8.64,2023-08-04,0.0,0.0,1963.6501321100352,0.0,0.0,0.0,
2344,2023-08-04 18:00:00,2023,2023-08,8,18,89.2,0.2,89,-15.81,2023-08-04,0.0,0.0,1963.6501321100352,0.0,0.0,0.0,
2345,2023-08-04 19:00:00,2023,2023-08,8,19,89.3,0.3,89,-16.39,2023-08-04,89.0,0.0,2048.200132110035,0.0,0.0,2314.0,Curtailment
2346,2023-08-04 20:00:00,2023,2023-08,8,20,90.7,1.7,89,-4.5,2023-08-04,0.0,0.0,2048.200132110035,0.0,0.0,0.0,
2347,2023-08-04 21:00:00,2023,2023-08,8,21,89.0,0.0,89,-3.09,2023-08-04,0.0,0.0,2048.200132110035,0.0,0.0,0.0,
2348,2023-08-04 22:00:00,2023,2023-08,8,22,89.0,0.0,89,-6.84,2023-08-04,0.0,0.0,2048.200132110035,0.0,0.0,0.0,
2349,2023-08-04 23:00:00,2023,2023-08,8,23,89.0,0.0,89,-7.83,2023-08-04,0.0,0.0,2048.200132110035,0.0,0.0,0.0,
2350,2023-09-04 00:00:00,2023,2023-09,8,24,89.0,0.0,89,-21.92,2023-09-04,0.0,0.0,2048.200132110035,0.0,0.0,0.0,
2351,2023-09-04 01:00:00,2023,2023-09,9,1,89.0,0.0,89,-24.46,2023-09-04,89.0,0.0,2132.7501321100353,0.0,0.0,2314.0,Curtailment
2352,2023-09-04 02:00:00,2023,2023-09,9,2,89.0,0.0,89,-16.44,2023-09-04,0.0,0.0,2132.7501321100353,0.0,0.0,0.0,
2353,2023-09-04 03:00:00,2023,2023-09,9,3,89.8,0.8,89,-18.62,2023-09-04,0.0,0.0,2132.7501321100353,0.0,0.0,0.0,
2354,2023-09-04 04:00:00,2023,2023-09,9,4,89.1,0.1,89,-20.74,2023-09-04,0.0,0.0,2132.7501321100353,0.0,0.0,0.0,
2355,2023-09-04 05:00:00,2023,2023-09,9,5,102.6,13.6,89,-19.67,2023-09-04,0.0,0.0,2132.7501321100353,0.0,0.0,0.0,
2356,2023-09-04 06:00:00,2023,2023-09,9,6,104.4,15.4,89,-25.05,2023-09-04,89.0,0.0,2217.3001321100355,0.0,0.0,2314.0,Curtailment
2357,2023-09-04 07:00:00,2023,2023-09,9,7,89.0,0.0,89,-33.19,2023-09-04,89.0,0.0,2301.8501321100357,0.0,0.0,2314.0,Curtailment
2358,2023-09-04 08:00:00,2023,2023-09,9,8,157.7,68.7,89,-25.4,2023-09-04,89.0,0.0,2386.400132110036,0.0,0.0,2314.0,Curtailment
2359,2023-09-04 09:00:00,2023,2023-09,9,9,143.4,54.4,89,-24.2,2023-09-04,0.0,0.0,2386.400132110036,0.0,0.0,0.0,
2360,2023-09-04 10:00:00,2023,2023-09,9,10,205.4,116.4,89,-10.79,2023-09-04,0.0,0.0,2386.400132110036,0.0,0.0,0.0,
2361,2023-09-04 11:00:00,2023,2023-09,9,11,202.0,113.0,89,-14.99,2023-09-04,0.0,0.0,2386.400132110036,0.0,0.0,0.0,
2362,2023-09-04 12:00:00,2023,2023-09,9,12,161.2,72.2,89,-10.54,2023-09-04,0.0,0.0,2386.400132110036,0.0,0.0,0.0,
2363,2023-09-04 13:00:00,2023,2023-09,9,13,125.5,36.5,89,-15.14,2023-09-04,0.0,0.0,2386.400132110036,0.0,0.0,0.0,
2364,2023-09-04 14:00:00,2023,2023-09,9,14,103.0,14.0,89,-2.53,2023-09-04,0.0,0.0,2386.400132110036,0.0,0.0,0.0,
2365,2023-09-04 15:00:00,2023,2023-09,9,15,95.2,6.2,89,-2.33,2023-09-04,0.0,0.0,2386.400132110036,0.0,0.0,0.0,
2366,2023-09-04 16:00:00,2023,2023-09,9,16,8.0,8.0,0,1.32,2023-09-04,0.0,0.0,2386.400132110036,0.0,0.0,0.0,
2367,2023-09-04 17:00:00,2023,2023-09,9,17,1.2,1.2,0,0.93,2023-09-04,0.0,0.0,2386.400132110036,0.0,0.0,0.0,
2368,2023-09-04 18:00:00,2023,2023-09,9,18,0.0,0.0,0,9.38,2023-09-04,0.0,1800.0,676.4001321100359,16884.0,0.0,0.0,
2369,2023-09-04 19:00:00,2023,2023-09,9,19,9.2,9.2,0,6.66,2023-09-04,0.0,676.4001321100359,33.82000660550182,4504.824879852839,0.0,0.0,
2370,2023-09-04 20:00:00,2023,2023-09,9,20,17.4,17.4,0,0.35,2023-09-04,0.0,0.0,33.82000660550182,0.0,0.0,0.0,
2371,2023-09-04 21:00:00,2023,2023-09,9,21,94.0,94.0,0,2.05,2023-09-04,0.0,33.82000660550182,1.691000330275095,69.33101354127872,0.0,0.0,
2372,2023-09-04 22:00:00,2023,2023-09,9,22,81.1,81.1,0,1.77,2023-09-04,0.0,0.0,1.691000330275095,0.0,0.0,0.0,
2373,2023-09-04 23:00:00,2023,2023-09,9,23,107.2,107.2,0,5.01,2023-09-04,0.0,1.691000330275095,0.08455001651375493,8.471911654678227,0.0,0.0,
2374,2023-10-04 00:00:00,2023,2023-10,9,24,93.5,93.5,0,8.69,2023-10-04,1800.0,0.0,1710.0845500165137,0.0,15642.0,46800.0,Grid
2375,2023-10-04 01:00:00,2023,2023-10,10,1,53.0,53.0,0,18.16,2023-10-04,0.0,0.0,1710.0845500165137,0.0,0.0,0.0,
2376,2023-10-04 02:00:00,2023,2023-10,10,2,2.7,2.7,0,23.77,2023-10-04,0.0,0.0,1710.0845500165137,0.0,0.0,0.0,
2377,2023-10-04 03:00:00,2023,2023-10,10,3,10.3,10.3,0,20.26,2023-10-04,0.0,0.0,1710.0845500165137,0.0,0.0,0.0,
2378,2023-10-04 04:00:00,2023,2023-10,10,4,23.4,23.4,0,16.5,2023-10-04,0.0,0.0,1710.0845500165137,0.0,0.0,0.0,
2379,2023-10-04 05:00:00,2023,2023-10,10,5,23.2,23.2,0,8.75,2023-10-04,1800.0,0.0,3420.0845500165137,0.0,15750.0,46800.0,Grid
2380,2023-10-04 06:00:00,2023,2023-10,10,6,3.0,3.0,0,6.86,2023-10-04,1800.0,0.0,5130.084550016514,0.0,12348.0,46800.0,Grid
2381,2023-10-04 07:00:00,2023,2023-10,10,7,0.0,0.0,0,11.11,2023-10-04,1800.0,0.0,6840.084550016514,0.0,19998.0,46800.0,Grid
2382,2023-10-04 08:00:00,2023,2023-10,10,8,0.0,0.0,0,12.13,2023-10-04,0.0,0.0,6840.084550016514,0.0,0.0,0.0,
2383,2023-10-04 09:00:00,2023,2023-10,10,9,0.0,0.0,0,14.64,2023-10-04,0.0,0.0,6840.084550016514,0.0,0.0,0.0,
2384,2023-10-04 10:00:00,2023,2023-10,10,10,0.0,0.0,0,13.22,2023-10-04,0.0,0.0,6840.084550016514,0.0,0.0,0.0,
2385,2023-10-04 11:00:00,2023,2023-10,10,11,0.0,0.0,0,14.3,2023-10-04,0.0,0.0,6840.084550016514,0.0,0.0,0.0,
2386,2023-10-04 12:00:00,2023,2023-10,10,12,0.0,0.0,0,20.59,2023-10-04,0.0,0.0,6840.084550016514,0.0,0.0,0.0,
2387,2023-10-04 13:00:00,2023,2023-10,10,13,0.6,0.6,0,45.97,2023-10-04,0.0,1800.0,5130.084550016514,82746.0,0.0,0.0,
2388,2023-10-04 14:00:00,2023,2023-10,10,14,0.0,0.0,0,26.38,2023-10-04,0.0,0.0,5130.084550016514,0.0,0.0,0.0,
2389,2023-10-04 15:00:00,2023,2023-10,10,15,3.0,3.0,0,49.78,2023-10-04,0.0,1800.0,3420.084550016514,89604.0,0.0,0.0,
2390,2023-10-04 16:00:00,2023,2023-10,10,16,0.0,0.0,0,42.33,2023-10-04,0.0,0.0,3420.084550016514,0.0,0.0,0.0,
2391,2023-10-04 17:00:00,2023,2023-10,10,17,0.0,0.0,0,28.31,2023-10-04,0.0,0.0,3420.084550016514,0.0,0.0,0.0,
2392,2023-10-04 18:00:00,2023,2023-10,10,18,0.0,0.0,0,30.98,2023-10-04,0.0,0.0,3420.084550016514,0.0,0.0,0.0,
2393,2023-10-04 19:00:00,2023,2023-10,10,19,0.0,0.0,0,33.97,2023-10-04,0.0,0.0,3420.084550016514,0.0,0.0,0.0,
2394,2023-10-04 20:00:00,2023,2023-10,10,20,0.0,0.0,0,72.17,2023-10-04,0.0,1800.0,1710.0845500165142,129906.0,0.0,0.0,
2395,2023-10-04 21:00:00,2023,2023-10,10,21,0.0,0.0,0,27.58,2023-10-04,0.0,0.0,1710.0845500165142,0.0,0.0,0.0,
2396,2023-10-04 22:00:00,2023,2023-10,10,22,0.0,0.0,0,27.04,2023-10-04,0.0,0.0,1710.0845500165142,0.0,0.0,0.0,
2397,2023-10-04 23:00:00,2023,2023-10,10,23,8.0,8.0,0,48.47,2023-10-04,0.0,1710.0845500165142,85.50422750082589,82887.79813930044,0.0,0.0,
2398,2023-11-04 00:00:00,2023,2023-11,10,24,30.6,30.6,0,54.95,2023-11-04,0.0,85.50422750082589,4.275211375041295,4698.457301170383,0.0,0.0,
2399,2023-11-04 01:00:00,2023,2023-11,11,1,86.9,86.9,0,135.58,2023-11-04,0.0,4.275211375041295,0.21376056875206473,579.6331582280988,0.0,0.0,
2400,2023-11-04 02:00:00,2023,2023-11,11,2,119.4,119.4,0,115.17,2023-11-04,0.0,0.21376056875206473,0.010688028437603248,24.618804703175297,0.0,0.0,
2401,2023-11-04 03:00:00,2023,2023-11,11,3,120.8,120.8,0,25.62,2023-11-04,0.0,0.0,0.010688028437603248,0.0,0.0,0.0,
2402,2023-11-04 04:00:00,2023,2023-11,11,4,123.6,123.6,0,22.53,2023-11-04,0.0,0.0,0.010688028437603248,0.0,0.0,0.0,
2403,2023-11-04 05:00:00,2023,2023-11,11,5,118.7,118.7,0,20.33,2023-11-04,0.0,0.0,0.010688028437603248,0.0,0.0,0.0,
2404,2023-11-04 06:00:00,2023,2023-11,11,6,114.3,114.3,0,18.87,2023-11-04,0.0,0.0,0.010688028437603248,0.0,0.0,0.0,
2405,2023-11-04 07:00:00,2023,2023-11,11,7,72.0,72.0,0,9.55,2023-11-04,0.0,0.0,0.010688028437603248,0.0,0.0,0.0,
2406,2023-11-04 08:00:00,2023,2023-11,11,8,14.3,14.3,0,5.35,2023-11-04,0.0,0.0,0.010688028437603248,0.0,0.0,0.0,
2407,2023-11-04 09:00:00,2023,2023-11,11,9,70.1,70.1,0,4.17,2023-11-04,0.0,0.0,0.010688028437603248,0.0,0.0,0.0,
2408,2023-11-04 10:00:00,2023,2023-11,11,10,40.3,40.3,0,6.68,2023-11-04,0.0,0.0,0.010688028437603248,0.0,0.0,0.0,
2409,2023-11-04 11:00:00,2023,2023-11,11,11,48.8,48.8,0,12.31,2023-11-04,0.0,0.0,0.010688028437603248,0.0,0.0,0.0,
2410,2023-11-04 12:00:00,2023,2023-11,11,12,0.3,0.3,0,18.3,2023-11-04,0.0,0.0,0.010688028437603248,0.0,0.0,0.0,
2411,2023-11-04 13:00:00,2023,2023-11,11,13,0.3,0.3,0,24.19,2023-11-04,0.0,0.0,0.010688028437603248,0.0,0.0,0.0,
2412,2023-11-04 14:00:00,2023,2023-11,11,14,89.2,0.2,89,-15.54,2023-11-04,0.0,0.0,0.010688028437603248,0.0,0.0,0.0,
2413,2023-11-04 15:00:00,2023,2023-11,11,15,0.2,0.2,0,25.81,2023-11-04,0.0,0.010688028437603248,0.0005344014218801631,0.2758580139745398,0.0,0.0,
2414,2023-11-04 16:00:00,2023,2023-11,11,16,0.3,0.3,0,0.18,2023-11-04,0.0,0.0,0.0005344014218801631,0.0,0.0,0.0,
2415,2023-11-04 17:00:00,2023,2023-11,11,17,0.3,0.3,0,1.55,2023-11-04,0.0,0.0,0.0005344014218801631,0.0,0.0,0.0,
2416,2023-11-04 18:00:00,2023,2023-11,11,18,89.3,0.3,89,-34.97,2023-11-04,89.0,0.0,84.55053440142187,0.0,0.0,2314.0,Curtailment
2417,2023-11-04 19:00:00,2023,2023-11,11,19,89.3,0.3,89,-28.1,2023-11-04,0.0,0.0,84.55053440142187,0.0,0.0,0.0,
2418,2023-11-04 20:00:00,2023,2023-11,11,20,89.3,0.3,89,-29.51,2023-11-04,89.0,0.0,169.10053440142187,0.0,0.0,2314.0,Curtailment
2419,2023-11-04 21:00:00,2023,2023-11,11,21,89.1,0.1,89,-28.32,2023-11-04,0.0,0.0,169.10053440142187,0.0,0.0,0.0,
2420,2023-11-04 22:00:00,2023,2023-11,11,22,89.2,0.2,89,-30.96,2023-11-04,89.0,0.0,253.65053440142185,0.0,0.0,2314.0,Curtailment
2421,2023-11-04 23:00:00,2023,2023-11,11,23,89.3,0.3,89,-29.58,2023-11-04,89.0,0.0,338.20053440142186,0.0,0.0,2314.0,Curtailment
2422,2023-12-04 00:00:00,2023,2023-12,11,24,89.3,0.3,89,-33.79,2023-12-04,0.0,0.0,338.20053440142186,0.0,0.0,0.0,
2423,2023-12-04 01:00:00,2023,2023-12,12,1,89.3,0.3,89,-40.85,2023-12-04,0.0,0.0,338.20053440142186,0.0,0.0,0.0,
2424,2023-12-04 02:00:00,2023,2023-12,12,2,89.3,0.3,89,-43.1,2023-12-04,89.0,0.0,422.7505344014219,0.0,0.0,2314.0,Curtailment
2425,2023-12-04 03:00:00,2023,2023-12,12,3,89.3,0.3,89,-36.02,2023-12-04,0.0,0.0,422.7505344014219,0.0,0.0,0.0,
2426,2023-12-04 04:00:00,2023,2023-12,12,4,89.3,0.3,89,-30.53,2023-12-04,0.0,0.0,422.7505344014219,0.0,0.0,0.0,
2427,2023-12-04 05:00:00,2023,2023-12,12,5,89.3,0.3,89,-21.43,2023-12-04,0.0,0.0,422.7505344014219,0.0,0.0,0.0,
2428,2023-12-04 06:00:00,2023,2023-12,12,6,89.4,0.4,89,-30.51,2023-12-04,0.0,0.0,422.7505344014219,0.0,0.0,0.0,
2429,2023-12-04 07:00:00,2023,2023-12,12,7,89.3,0.3,89,-50.04,2023-12-04,89.0,0.0,507.3005344014219,0.0,0.0,2314.0,Curtailment
2430,2023-12-04 08:00:00,2023,2023-12,12,8,89.3,0.3,89,-47.66,2023-12-04,89.0,0.0,591.8505344014219,0.0,0.0,2314.0,Curtailment
2431,2023-12-04 09:00:00,2023,2023-12,12,9,89.4,0.4,89,-44.76,2023-12-04,89.0,0.0,676.4005344014219,0.0,0.0,2314.0,Curtailment
2432,2023-12-04 10:00:00,2023,2023-12,12,10,89.3,0.3,89,-38.94,2023-12-04,0.0,0.0,676.4005344014219,0.0,0.0,0.0,
2433,2023-12-04 11:00:00,2023,2023-12,12,11,129.7,40.7,89,-38.64,2023-12-04,0.0,0.0,676.4005344014219,0.0,0.0,0.0,
2434,2023-12-04 12:00:00,2023,2023-12,12,12,105.7,16.7,89,-38.54,2023-12-04,0.0,0.0,676.4005344014219,0.0,0.0,0.0,
2435,2023-12-04 13:00:00,2023,2023-12,12,13,89.3,0.3,89,-36.55,2023-12-04,0.0,0.0,676.4005344014219,0.0,0.0,0.0,
2436,2023-12-04 14:00:00,2023,2023-12,12,14,107.3,18.3,89,-24.56,2023-12-04,0.0,0.0,676.4005344014219,0.0,0.0,0.0,
2437,2023-12-04 15:00:00,2023,2023-12,12,15,123.2,34.2,89,-22.34,2023-12-04,0.0,0.0,676.4005344014219,0.0,0.0,0.0,
2438,2023-12-04 16:00:00,2023,2023-12,12,16,134.0,45.0,89,-25.48,2023-12-04,0.0,0.0,676.4005344014219,0.0,0.0,0.0,
2439,2023-12-04 17:00:00,2023,2023-12,12,17,101.8,12.8,89,-8.77,2023-12-04,0.0,0.0,676.4005344014219,0.0,0.0,0.0,
2440,2023-12-04 18:00:00,2023,2023-12,12,18,124.2,35.2,89,-14.86,2023-12-04,0.0,0.0,676.4005344014219,0.0,0.0,0.0,
2441,2023-12-04 19:00:00,2023,2023-12,12,19,172.4,83.4,89,-7.72,2023-12-04,0.0,0.0,676.4005344014219,0.0,0.0,0.0,
2442,2023-12-04 20:00:00,2023,2023-12,12,20,181.1,92.1,89,-3.99,2023-12-04,0.0,0.0,676.4005344014219,0.0,0.0,0.0,
2443,2023-12-04 21:00:00,2023,2023-12,12,21,161.1,72.1,89,-2.95,2023-12-04,0.0,0.0,676.4005344014219,0.0,0.0,0.0,
2444,2023-12-04 22:00:00,2023,2023-12,12,22,169.4,80.4,89,-4.74,2023-12-04,0.0,0.0,676.4005344014219,0.0,0.0,0.0,
2445,2023-12-04 23:00:00,2023,2023-12,12,23,109.5,20.5,89,-3.7,2023-12-04,0.0,0.0,676.4005344014219,0.0,0.0,0.0,
2446,2023-04-13 00:00:00,2023,2023-04,12,24,89.0,0.0,89,-5.11,2023-04-13,0.0,0.0,676.4005344014219,0.0,0.0,0.0,
2447,2023-04-13 01:00:00,2023,2023-04,13,1,89.0,0.0,89,-1.56,2023-04-13,0.0,0.0,676.4005344014219,0.0,0.0,0.0,
2448,2023-04-13 02:00:00,2023,2023-04,13,2,0.0,0.0,0,2.44,2023-04-13,0.0,676.4005344014219,33.820026720071155,1650.4173039394693,0.0,0.0,
2449,2023-04-13 03:00:00,2023,2023-04,13,3,89.0,0.0,89,-2.8,2023-04-13,0.0,0.0,33.820026720071155,0.0,0.0,0.0,
2450,2023-04-13 04:00:00,2023,2023-04,13,4,89.4,0.4,89,-2.82,2023-04-13,0.0,0.0,33.820026720071155,0.0,0.0,0.0,
2451,2023-04-13 05:00:00,2023,2023-04,13,5,89.3,0.3,89,-34.8,2023-04-13,89.0,0.0,118.37002672007115,0.0,0.0,2314.0,Curtailment
2452,2023-04-13 06:00:00,2023,2023-04,13,6,89.3,0.3,89,-33.61,2023-04-13,0.0,0.0,118.37002672007115,0.0,0.0,0.0,
2453,2023-04-13 07:00:00,2023,2023-04,13,7,89.3,0.3,89,-33.98,2023-04-13,0.0,0.0,118.37002672007115,0.0,0.0,0.0,
2454,2023-04-13 08:00:00,2023,2023-04,13,8,89.3,0.3,89,-33.79,2023-04-13,0.0,0.0,118.37002672007115,0.0,0.0,0.0,
2455,2023-04-13 09:00:00,2023,2023-04,13,9,90.4,1.4,89,-37.97,2023-04-13,89.0,0.0,202.92002672007115,0.0,0.0,2314.0,Curtailment
